episode,reward
331,19.891667
332,9.758333
333,18.313095
334,16.675
335,10.603175
336,17.100595
337,14.308333
338,18.405556
339,19.791667
340,18.575
341,4.227778
342,14.322222
343,4.651984
344,5.291667
345,18.491667
346,18.241667
347,6.588889
348,20.491667
349,12.858333
350,20.583333
351,19.308333
352,12.489484
353,16.252778
354,19.183333
355,14.433333
356,21.963889
357,17.541667
358,6.369444
359,17.391667
360,8.438889
361,18.058333
362,19.208333
363,18.633333
364,19.838889
365,12.841667
366,21.708333
367,16.82619
368,19.208333
369,14.916667
370,13.280556
371,4.95
372,21.166667
373,21.016667
374,20.213095
375,19.833333
376,5.547222
377,16.711111
378,17.491667
379,22.291667
380,21.516667
381,19.033333
382,20.475
383,9.119246
384,10.133333
385,19.933333
386,18.308333
387,19.916667
388,5.394444
389,16.9
390,17.2
391,21.158333
392,19.35
393,21.808333
394,5.908333
395,10.991667
396,22.541667
397,21.125
398,23.0
399,22.075
400,13.452778
401,15.158333
402,5.308135
403,19.208333
404,10.233333
405,17.171429
406,8.947222
407,4.755556
408,19.6
409,14.325
410,21.113889
411,19.516667
412,7.633333
413,19.85
414,23.0
415,21.25
416,9.808333
417,21.25
418,18.025
419,20.166667
420,19.975
421,17.088889
422,6.533333
423,8.919444
424,20.791667
425,3.186111
426,22.916667
427,20.546429
428,19.558333
429,2.491667
430,17.252778
431,14.136111
432,7.116667
433,21.591667
434,12.475
435,5.528571
436,20.641667
437,17.796429
438,12.936111
439,8.45
440,9.183333
441,19.521429
442,8.822222
443,10.683333
444,15.929762
445,21.891667
446,11.433333
447,4.530556
448,17.3
449,22.75
450,22.269444
451,19.891667
452,20.266667
453,20.241667
454,3.713889
455,21.988889
456,22.416667
457,22.166667
458,12.158333
459,18.921429
460,8.213889
461,16.65
462,4.853968
463,20.391667
464,22.5
465,19.754762
466,23.519444
467,15.025
468,19.572222
469,18.838095
470,20.291667
471,21.041667
472,22.916667
473,20.641667
474,5.088889
475,16.283333
476,8.544444
477,17.725
478,19.433333
479,19.463095
480,22.208333
481,20.641667
482,23.25
483,22.791667
484,21.266667
485,21.433333
486,9.738889
487,6.047222
488,20.641667
489,22.041667
490,19.036111
491,18.063095
492,21.5
493,20.708333
494,23.75
495,14.475
496,13.683333
497,21.141667
498,20.241667
499,18.091667
500,20.666667
501,4.225
502,21.516667
503,19.766667
504,20.588095
505,19.725
506,22.291667
507,21.791667
508,19.796429
509,20.858929
510,15.0
511,21.072222
512,11.269444
513,23.5
514,18.405556
515,7.377778
516,20.091667
517,23.75
518,21.141667
519,20.6
520,15.016667
521,19.958333
522,16.375
523,9.905556
524,20.416667
525,19.725
526,19.933333
527,11.886111
528,20.691667
529,17.791667
530,19.063095
531,19.283333
532,22.916667
533,22.041667
534,23.416667
535,19.3
536,20.296429
537,22.083333
538,20.641667
539,22.791667
540,22.291667
541,10.533333
542,19.95
543,19.766667
544,19.358333
545,22.0
546,23.5
547,9.85
548,18.558333
549,20.808333
550,16.391667
551,21.308333
552,25.127778
553,20.975
554,21.016667
555,21.791667
556,23.75
557,22.791667
558,14.525
559,23.75
560,23.75
561,8.505556
562,22.391667
563,6.091667
564,14.530556
565,12.741667
566,14.855556
567,21.058333
568,22.25
569,21.841667
570,22.0
571,23.083333
572,18.891667
573,20.141667
574,20.725
575,19.808333
576,22.708333
577,18.541667
578,19.975
579,23.416667
580,22.225
581,20.879762
582,20.583333
583,19.891667
584,11.975
585,3.397222
586,18.855556
587,19.25
588,21.666667
589,10.216667
590,21.421429
591,11.102778
592,3.061111
593,19.516667
594,19.875
595,22.916667
596,19.725
597,19.141667
598,23.166667
599,23.416667
600,22.308333
601,21.75
602,21.75
603,24.0
604,15.797222
605,12.155556
606,20.016667
607,22.125
608,23.0
609,20.641667
610,24.0
611,15.408333
612,22.25
613,23.75
614,20.016667
615,17.933333
616,23.25
617,22.833333
618,21.208333
619,22.836111
620,21.308333
621,18.725
622,22.266667
623,21.641667
624,21.916667
625,21.308333
626,23.041667
627,14.905556
628,19.125
629,21.791667
630,23.25
631,23.416667
632,23.166667
633,19.796429
634,19.85
635,23.25
636,15.641667
637,22.708333
638,23.75
639,20.641667
640,23.5
641,5.463889
642,22.125
643,19.046429
644,16.602778
645,21.183333
646,23.083333
647,24.0
648,16.796429
649,18.791667
650,23.75
651,23.416667
652,22.166667
653,20.692262
654,4.322222
655,6.572222
656,19.683333
657,23.75
658,24.0
659,23.083333
660,19.421429
661,24.0
662,21.083333
663,20.725
664,22.391667
665,23.083333
666,22.458333
667,21.916667
668,19.391667
669,23.5
670,23.416667
671,18.158333
672,23.5
673,20.596429
674,21.458333
675,21.658333
676,21.333333
677,12.366667
678,22.666667
679,22.75
680,22.916667
681,19.583333
682,22.458333
683,21.85
684,22.141667
685,21.333333
686,22.583333
687,20.141667
688,18.066667
689,20.683333
690,22.25
691,19.641667
692,19.758333
693,20.433333
694,21.75
695,20.046429
696,20.908333
697,21.083333
698,22.916667
699,19.183333
700,23.75
701,22.666667
702,21.416667
703,22.833333
704,22.208333
705,21.583333
706,21.641667
707,21.458333
708,21.891667
709,23.25
710,21.333333
711,23.75
712,21.391667
713,20.725
714,20.266667
715,20.375
716,20.296429
717,23.083333
718,23.5
719,20.791667
720,21.291667
721,23.083333
722,22.391667
723,23.5
724,21.475
725,20.625
726,20.296429
727,20.516667
728,23.5
729,21.796429
730,20.975
731,23.75
732,23.75
733,21.841667
734,22.225
735,23.0
736,20.975
737,20.475
738,20.891667
739,21.208333
740,22.5
741,20.421429
742,3.858333
743,21.708333
744,22.391667
745,6.891667
746,22.333333
747,22.308333
748,21.725
749,19.975
750,23.166667
751,22.541667
752,21.546429
753,23.416667
754,23.75
755,20.433333
756,21.558333
757,23.5
758,23.5
759,23.416667
760,23.75
761,21.391667
762,22.916667
763,23.041667
764,23.75
765,18.916667
766,23.75
767,20.166667
768,21.558333
769,21.85
770,21.391667
771,20.558333
772,20.225
773,19.2
774,22.75
775,23.75
776,21.641667
777,19.488889
778,20.725
779,20.408333
780,20.625
781,22.0
782,22.041667
783,19.463095
784,22.291667
785,21.5
786,18.616667
787,21.891667
788,21.583333
789,22.333333
790,23.75
791,23.416667
792,22.833333
793,23.75
794,17.575
795,19.341667
796,21.291667
797,22.75
798,20.958333
799,20.046429
800,22.166667
801,20.296429
802,21.916667
803,21.5
804,21.666667
805,23.75
806,22.791667
807,23.75
808,19.866667
809,22.541667
810,16.916667
811,21.666667
812,18.416667
813,19.975
814,19.796429
815,22.458333
816,21.171429
817,23.041667
818,18.741667
819,20.558333
820,22.458333
821,20.6
822,23.75
823,22.791667
824,23.166667
825,24.0
826,21.141667
827,24.0
828,21.333333
829,21.091667
830,21.958333
831,22.266667
832,24.0
833,23.25
834,23.0
835,23.5
836,23.416667
837,22.391667
838,21.796429
839,22.583333
840,22.416667
841,22.25
842,21.266667
843,22.708333
844,21.85
845,20.758333
846,23.041667
847,23.041667
848,20.241667
849,22.391667
850,21.558333
851,23.416667
852,21.046429
853,22.458333
854,23.083333
855,23.041667
856,23.75
857,22.416667
858,21.088095
859,19.433333
860,21.975
861,22.458333
862,24.0
863,21.35
864,20.375
865,23.041667
866,20.421429
867,19.933333
868,22.833333
869,20.475
870,22.166667
871,21.975
872,21.683333
873,5.491667
874,21.6
875,24.0
876,20.083333
877,21.766667
878,21.958333
879,20.85
880,20.833333
881,21.308333
882,21.416667
883,20.6
884,22.308333
885,22.125
886,21.916667
887,22.708333
888,20.629762
889,21.916667
890,22.666667
891,19.766667
892,24.0
893,22.225
894,22.208333
895,21.291667
896,20.725
897,14.627778
898,22.791667
899,22.308333
900,20.808333
901,14.921429
902,23.75
903,21.5
904,21.225
905,21.516667
906,19.0
907,20.625
908,23.5
909,24.0
910,20.666667
911,18.766667
912,21.166667
913,22.041667
914,22.5
915,20.975
916,19.583333
917,21.391667
918,20.225
919,21.558333
920,22.641667
921,18.016667
922,19.891667
923,21.083333
924,22.333333
925,20.475
926,22.791667
927,23.25
928,21.558333
929,19.225
930,22.0
931,21.725
932,20.916667
933,23.5
934,21.266667
935,18.558333
936,22.25
937,21.891667
938,20.641667
939,23.083333
940,22.166667
941,21.0
942,20.308333
943,22.708333
944,21.475
945,19.933333
946,22.458333
947,21.208333
948,23.416667
949,20.85
950,22.541667
951,23.0
952,21.391667
953,22.125
954,21.975
955,20.558333
956,22.916667
957,23.75
958,21.641667
959,20.975
960,22.333333
961,21.85
962,19.766667
963,22.791667
964,23.25
965,21.558333
966,19.225
967,22.0
968,21.725
969,20.916667
970,23.5
971,21.266667
972,18.558333
973,22.25
974,21.891667
975,20.641667
976,23.083333
977,22.166667
978,21.0
979,20.308333
980,22.708333
981,21.475
982,19.933333
983,22.458333
984,21.208333
985,23.416667
986,20.85
987,22.541667
988,23.0
989,21.391667
990,22.125
991,21.975
992,20.558333
993,22.916667
994,23.75
995,21.641667
996,20.975
997,22.333333
998,21.85
999,19.766667
1000,22.791667
1001,23.25
1002,21.558333
1003,19.225
1004,22.0
1005,21.725
1006,20.916667
1007,23.5
1008,21.266667
1009,18.558333
1010,22.25
1011,21.891667
1012,20.641667
1013,23.083333
1014,22.166667
1015,21.0
1016,20.308333
1017,22.708333
1018,21.475
1019,19.933333
1020,22.458333
1021,21.208333
1022,23.416667
1023,20.85
1024,22.541667
1025,23.0
1026,21.391667
1027,22.125
1028,21.975
1029,20.558333
1030,22.916667
1031,23.75
1032,21.641667
1033,20.975
1034,22.333333
1035,21.85
1036,19.766667
1037,22.791667
1038,23.25
1039,21.558333
1040,19.225
1041,22.0
1042,21.725
1043,20.916667
1044,23.5
1045,21.266667
1046,18.558333
1047,22.25
1048,21.891667
1049,20.641667
1050,23.083333
1051,22.166667
1052,21.0
1053,20.308333
1054,22.708333
1055,21.475
1056,19.933333
1057,22.458333
1058,21.208333
1059,23.416667
1060,20.85
1061,22.541667
1062,23.0
1063,21.391667
1064,22.125
1065,21.975
1066,20.558333
1067,22.916667
1068,23.75
1069,21.641667
1070,20.975
1071,22.333333
1072,21.85
1073,19.766667
1074,22.791667
1075,23.25
1076,21.558333
1077,19.225
1078,22.0
1079,21.725
1080,20.916667
1081,23.5
1082,21.266667
1083,18.558333
1084,22.25
1085,21.891667
1086,20.641667
1087,23.083333
1088,22.166667
1089,21.0
1090,20.308333
1091,22.708333
1092,21.475
1093,19.933333
1094,22.458333
1095,21.208333
1096,23.416667
1097,20.85
1098,22.541667
1099,23.0
1100,21.391667
1101,22.125
1102,21.975
1103,20.558333
1104,22.916667
1105,23.75
1106,21.641667
1107,20.975
1108,22.333333
1109,21.85
1110,19.766667
1111,22.791667
1112,23.25
1113,21.558333
1114,19.225
1115,22.0
1116,21.725
1117,20.916667
1118,23.5
1119,21.266667
1120,18.558333
1121,22.25
1122,21.891667
1123,20.641667
1124,23.083333
1125,22.166667
1126,21.0
1127,20.308333
1128,22.708333
1129,21.475
1130,19.933333
1131,22.458333
1132,21.208333
1133,23.416667
1134,20.85
1135,22.541667
1136,23.0
1137,21.391667
1138,22.125
1139,21.975
1140,20.558333
1141,22.916667
1142,23.75
1143,21.641667
1144,20.975
1145,22.333333
1146,21.85
1147,19.766667
1148,22.791667
1149,23.25
1150,21.558333
1151,19.225
1152,22.0
1153,21.725
1154,20.916667
1155,23.5
1156,21.266667
1157,18.558333
1158,22.25
1159,21.891667
1160,20.641667
1161,23.083333
1162,22.166667
1163,21.0
1164,20.308333
1165,22.708333
1166,21.475
1167,19.933333
1168,22.458333
1169,21.208333
1170,23.416667
1171,20.85
1172,22.541667
1173,23.0
1174,21.391667
1175,22.125
1176,21.975
1177,20.558333
1178,22.916667
1179,23.75
1180,21.641667
1181,20.975
1182,22.333333
1183,21.85
1184,19.766667
1185,22.791667
1186,23.25
1187,21.558333
1188,19.225
1189,22.0
1190,21.725
1191,20.916667
1192,23.5
1193,21.266667
1194,18.558333
1195,22.25
1196,21.891667
1197,20.641667
1198,23.083333
1199,22.166667
1200,21.0
1201,20.308333
1202,22.708333
1203,21.475
1204,19.933333
1205,22.458333
1206,21.208333
1207,23.416667
1208,20.85
1209,22.541667
1210,23.0
1211,21.391667
1212,22.125
1213,21.975
1214,20.558333
1215,22.916667
1216,23.75
1217,21.641667
1218,20.975
1219,22.333333
1220,21.85
1221,19.766667
1222,22.791667
1223,23.25
1224,21.558333
1225,19.225
1226,22.0
1227,21.725
1228,20.916667
1229,23.5
1230,21.266667
1231,18.558333
1232,22.25
1233,21.891667
1234,20.641667
1235,23.083333
1236,22.166667
1237,21.0
1238,20.308333
1239,22.708333
1240,21.475
1241,19.933333
1242,22.458333
1243,21.208333
1244,23.416667
1245,20.85
1246,22.541667
1247,23.0
1248,21.391667
1249,22.125
1250,21.975
1251,20.558333
1252,22.916667
1253,23.75
1254,21.641667
1255,20.975
1256,22.333333
1257,21.85
1258,19.766667
1259,22.791667
1260,23.25
1261,21.558333
1262,19.225
1263,22.0
1264,21.725
1265,20.916667
1266,23.5
1267,21.266667
1268,18.558333
1269,22.25
1270,21.891667
1271,20.641667
1272,23.083333
1273,22.166667
1274,21.0
1275,20.308333
1276,22.708333
1277,21.475
1278,19.933333
1279,22.458333
1280,21.208333
1281,23.416667
1282,20.85
1283,22.541667
1284,23.0
1285,21.391667
1286,22.125
1287,21.975
1288,20.558333
1289,22.916667
1290,23.75
1291,21.641667
1292,20.975
1293,22.333333
1294,21.85
1295,19.766667
1296,22.791667
1297,23.25
1298,21.558333
1299,19.225
1300,22.0
1301,21.725
1302,20.916667
1303,23.5
1304,21.266667
1305,18.558333
1306,22.25
1307,21.891667
1308,20.641667
1309,23.083333
1310,22.166667
1311,21.0
1312,20.308333
1313,22.708333
1314,21.475
1315,19.933333
1316,22.458333
1317,21.208333
1318,23.416667
1319,20.85
1320,22.541667
1321,23.0
1322,21.391667
1323,22.125
1324,21.975
1325,20.558333
1326,22.916667
1327,23.75
1328,21.641667
1329,20.975
1330,22.333333
1331,21.85
1332,19.766667
1333,22.791667
1334,23.25
1335,21.558333
1336,19.225
1337,22.0
1338,21.725
1339,20.916667
1340,23.5
1341,21.266667
1342,18.558333
1343,22.25
1344,21.891667
1345,20.641667
1346,23.083333
1347,22.166667
1348,21.0
1349,20.308333
1350,22.708333
1351,21.475
1352,19.933333
1353,22.458333
1354,21.208333
1355,23.416667
1356,20.85
1357,22.541667
1358,23.0
1359,21.391667
1360,22.125
1361,21.975
1362,20.558333
1363,22.916667
1364,23.75
1365,21.641667
1366,20.975
1367,22.333333
1368,21.85
1369,19.766667
1370,22.791667
1371,23.25
1372,21.558333
1373,19.225
1374,22.0
1375,21.725
1376,20.916667
1377,23.5
1378,21.266667
1379,18.558333
1380,22.25
1381,21.891667
1382,20.641667
1383,23.083333
1384,22.166667
1385,21.0
1386,20.308333
1387,22.708333
1388,21.475
1389,19.933333
1390,22.458333
1391,21.208333
1392,23.416667
1393,20.85
1394,22.541667
1395,23.0
1396,21.391667
1397,22.125
1398,21.975
1399,20.558333
1400,22.916667
1401,23.75
1402,21.641667
1403,20.975
1404,22.333333
1405,21.85
1406,19.766667
1407,22.791667
1408,23.25
1409,21.558333
1410,19.225
1411,22.0
1412,21.725
1413,20.916667
1414,23.5
1415,21.266667
1416,18.558333
1417,22.25
1418,21.891667
1419,20.641667
1420,23.083333
1421,22.166667
1422,21.0
1423,20.308333
1424,22.708333
1425,21.475
1426,19.933333
1427,22.458333
1428,21.208333
1429,23.416667
1430,20.85
1431,22.541667
1432,23.0
1433,21.391667
1434,22.125
1435,21.975
1436,20.558333
1437,22.916667
1438,23.75
1439,21.641667
1440,20.975
1441,22.333333
1442,21.85
1443,19.766667
1444,22.791667
1445,23.25
1446,21.558333
1447,19.225
1448,22.0
1449,21.725
1450,20.916667
1451,23.5
1452,21.266667
1453,18.558333
1454,22.25
1455,21.891667
1456,20.641667
1457,23.083333
1458,22.166667
1459,21.0
1460,20.308333
1461,22.708333
1462,21.475
1463,19.933333
1464,22.458333
1465,21.208333
1466,23.416667
1467,20.85
1468,22.541667
1469,23.0
1470,21.391667
1471,22.125
1472,21.975
1473,20.558333
1474,22.916667
1475,23.75
1476,21.641667
1477,20.975
1478,22.333333
1479,21.85
1480,19.766667
1481,22.791667
1482,23.25
1483,21.558333
1484,19.225
1485,22.0
1486,21.725
1487,20.916667
1488,23.5
1489,21.266667
1490,18.558333
1491,22.25
1492,21.891667
1493,20.641667
1494,23.083333
1495,22.166667
1496,21.0
1497,20.308333
1498,22.708333
1499,21.475
1500,19.933333
1501,22.458333
1502,21.208333
1503,23.416667
1504,20.85
1505,22.541667
1506,23.0
1507,21.391667
1508,22.125
1509,21.975
1510,20.558333
1511,22.916667
1512,23.75
1513,21.641667
1514,20.975
1515,22.333333
1516,21.85
1517,19.766667
1518,22.791667
1519,23.25
1520,21.558333
1521,19.225
1522,22.0
1523,21.725
1524,20.916667
1525,23.5
1526,21.266667
1527,18.558333
1528,22.25
1529,21.891667
1530,20.641667
1531,23.083333
1532,22.166667
1533,21.0
1534,20.308333
1535,22.708333
1536,21.475
1537,19.933333
1538,22.458333
1539,21.208333
1540,23.416667
1541,20.85
1542,22.541667
1543,23.0
1544,21.391667
1545,22.125
1546,21.975
1547,20.558333
1548,22.916667
1549,23.75
1550,21.641667
1551,20.975
1552,22.333333
1553,21.85
1554,19.766667
1555,22.791667
1556,23.25
1557,21.558333
1558,19.225
1559,22.0
1560,21.725
1561,20.916667
1562,23.5
1563,21.266667
1564,18.558333
1565,22.25
1566,21.891667
1567,20.641667
1568,23.083333
1569,22.166667
1570,21.0
1571,20.308333
1572,22.708333
1573,21.475
1574,19.933333
1575,22.458333
1576,21.208333
1577,23.416667
1578,20.85
1579,22.541667
1580,23.0
1581,21.391667
1582,22.125
1583,21.975
1584,20.558333
1585,22.916667
1586,23.75
1587,21.641667
1588,20.975
1589,22.333333
1590,21.85
1591,19.766667
1592,22.791667
1593,23.25
1594,21.558333
1595,19.225
1596,22.0
1597,21.725
1598,20.916667
1599,23.5
1600,21.266667
1601,18.558333
1602,22.25
1603,21.891667
1604,20.641667
1605,23.083333
1606,22.166667
1607,21.0
1608,20.308333
1609,22.708333
1610,21.475
1611,19.933333
1612,22.458333
1613,21.208333
1614,23.416667
1615,20.85
1616,22.541667
1617,23.0
1618,21.391667
1619,22.125
1620,21.975
1621,20.558333
1622,22.916667
1623,23.75
1624,21.641667
1625,20.975
1626,22.333333
1627,21.85
1628,19.766667
1629,22.791667
1630,23.25
1631,21.558333
1632,19.225
1633,22.0
1634,21.725
1635,20.916667
1636,23.5
1637,21.266667
1638,18.558333
1639,22.25
1640,21.891667
1641,20.641667
1642,23.083333
1643,22.166667
1644,21.0
1645,20.308333
1646,22.708333
1647,21.475
1648,19.933333
1649,22.458333
1650,21.208333
1651,23.416667
1652,20.85
1653,22.541667
1654,23.0
1655,21.391667
1656,22.125
1657,21.975
1658,20.558333
1659,22.916667
1660,23.75
1661,21.641667
1662,20.975
1663,22.333333
1664,21.85
1665,19.766667
1666,22.791667
1667,23.25
1668,21.558333
1669,19.225
1670,22.0
1671,21.725
1672,20.916667
1673,23.5
1674,21.266667
1675,18.558333
1676,22.25
1677,21.891667
1678,20.641667
1679,23.083333
1680,22.166667
1681,21.0
1682,20.308333
1683,22.708333
1684,21.475
1685,19.933333
1686,22.458333
1687,21.208333
1688,23.416667
1689,20.85
1690,22.541667
1691,23.0
1692,21.391667
1693,22.125
1694,21.975
1695,20.558333
1696,22.916667
1697,23.75
1698,21.641667
1699,20.975
1700,22.333333
1701,21.85
1702,19.766667
1703,22.791667
1704,23.25
1705,21.558333
1706,19.225
1707,22.0
1708,21.725
1709,20.916667
1710,23.5
1711,21.266667
1712,18.558333
1713,22.25
1714,21.891667
1715,20.641667
1716,23.083333
1717,22.166667
1718,21.0
1719,20.308333
1720,22.708333
1721,21.475
1722,19.933333
1723,22.458333
1724,21.208333
1725,23.416667
1726,20.85
1727,22.541667
1728,23.0
1729,21.391667
1730,22.125
1731,21.975
1732,20.558333
1733,22.916667
1734,23.75
1735,21.641667
1736,20.975
1737,22.333333
1738,21.85
1739,19.766667
1740,22.791667
1741,23.25
1742,21.558333
1743,19.225
1744,22.0
1745,21.725
1746,20.916667
1747,23.5
1748,21.266667
1749,18.558333
1750,22.25
1751,21.891667
1752,20.641667
1753,23.083333
1754,22.166667
1755,21.0
1756,20.308333
1757,22.708333
1758,21.475
1759,19.933333
1760,22.458333
1761,21.208333
1762,23.416667
1763,20.85
1764,22.541667
1765,23.0
1766,21.391667
1767,22.125
1768,21.975
1769,20.558333
1770,22.916667
1771,23.75
1772,21.641667
1773,20.975
1774,22.333333
1775,21.85
1776,19.766667
1777,22.791667
1778,23.25
1779,21.558333
1780,19.225
1781,22.0
1782,21.725
1783,20.916667
1784,23.5
1785,21.266667
1786,18.558333
1787,22.25
1788,21.891667
1789,20.641667
1790,23.083333
1791,22.166667
1792,21.0
1793,20.308333
1794,22.708333
1795,21.475
1796,19.933333
1797,22.458333
1798,21.208333
1799,23.416667
1800,20.85
1801,22.541667
1802,23.0
1803,21.391667
1804,22.125
1805,21.975
1806,20.558333
1807,22.916667
1808,23.75
1809,21.641667
1810,20.975
1811,22.333333
1812,21.85
1813,19.766667
1814,22.791667
1815,23.25
1816,21.558333
1817,19.225
1818,22.0
1819,21.725
1820,20.916667
1821,23.5
1822,21.266667
1823,18.558333
1824,22.25
1825,21.891667
1826,20.641667
1827,23.083333
1828,22.166667
1829,21.0
1830,20.308333
1831,22.708333
1832,21.475
1833,19.933333
1834,22.458333
1835,21.208333
1836,23.416667
1837,20.85
1838,22.541667
1839,23.0
1840,21.391667
1841,22.125
1842,21.975
1843,20.558333
1844,22.916667
1845,23.75
1846,21.641667
1847,20.975
1848,22.333333
1849,21.85
1850,19.766667
1851,22.791667
1852,23.25
1853,21.558333
1854,19.225
1855,22.0
1856,21.725
1857,20.916667
1858,23.5
1859,21.266667
1860,18.558333
1861,22.25
1862,21.891667
1863,20.641667
1864,23.083333
1865,22.166667
1866,21.0
1867,20.308333
1868,22.708333
1869,21.475
1870,19.933333
1871,22.458333
1872,21.208333
1873,23.416667
1874,20.85
1875,22.541667
1876,23.0
1877,21.391667
1878,22.125
1879,21.975
1880,20.558333
1881,22.916667
1882,23.75
1883,21.641667
1884,20.975
1885,22.333333
1886,21.85
1887,19.766667
1888,22.791667
1889,23.25
1890,21.558333
1891,19.225
1892,22.0
1893,21.725
1894,20.916667
1895,23.5
1896,21.266667
1897,18.558333
1898,22.25
1899,21.891667
1900,20.641667
1901,23.083333
1902,22.166667
1903,21.0
1904,20.308333
1905,22.708333
1906,21.475
1907,19.933333
1908,22.458333
1909,21.208333
1910,23.416667
1911,20.85
1912,22.541667
1913,23.0
1914,21.391667
1915,22.125
1916,21.975
1917,20.558333
1918,22.916667
1919,23.75
1920,21.641667
1921,20.975
1922,22.333333
1923,21.85
1924,19.766667
1925,22.791667
1926,23.25
1927,21.558333
1928,19.225
1929,22.0
1930,21.725
1931,20.916667
1932,23.5
1933,21.266667
1934,18.558333
1935,22.25
1936,21.891667
1937,20.641667
1938,23.083333
1939,22.166667
1940,21.0
