episode,reward
1750,23.416667
1751,23.041667
1752,22.225
1753,17.133333
1754,24.0
1755,3.661111
1756,23.041667
1757,24.0
1758,23.416667
1759,4.486111
1760,21.796429
1761,23.25
1762,9.336111
1763,23.416667
1764,5.283333
1765,21.463095
1766,12.683333
1767,21.796429
1768,9.563889
1769,10.661111
1770,2.902778
1771,23.166667
1772,11.894444
1773,14.163095
1774,21.619444
1775,4.486111
1776,3.23254
1777,5.252778
1778,5.275
1779,4.277778
1780,24.0
1781,2.941667
1782,9.474206
1783,10.413889
1784,19.697222
1785,3.730556
1786,9.094444
1787,5.630556
1788,7.4
1789,24.0
1790,2.755556
1791,11.7
1792,1.952778
1793,4.105556
1794,15.380556
1795,6.397222
1796,4.05
1797,8.380556
1798,1.752778
1799,23.041667
1800,21.796429
1801,9.561111
1802,22.225
1803,21.238889
1804,24.0
1805,23.041667
1806,20.863889
1807,5.996429
1808,13.075
1809,6.072222
1810,21.616667
1811,21.252778
1812,23.416667
1813,7.616667
1814,23.041667
1815,11.933333
1816,21.602778
1817,2.072222
1818,22.266667
1819,14.572222
1820,10.038095
1821,8.70754
1822,6.430556
1823,23.988889
1824,23.75
1825,23.041667
1826,22.340873
1827,21.891667
1828,15.016667
1829,18.061111
1830,10.008333
1831,9.369444
1832,23.416667
1833,24.0
1834,5.875
1835,23.416667
1836,10.533333
1837,6.075
1838,2.702778
1839,10.730556
1840,14.630556
1841,9.152778
1842,2.358333
1843,10.469444
1844,24.363889
1845,3.705556
1846,6.714484
1847,2.485317
1848,14.252778
1849,6.025
1850,5.60754
1851,15.394444
1852,12.866667
1853,12.605556
1854,4.483333
1855,21.796429
1856,16.575
1857,22.641667
1858,5.330556
1859,22.225
1860,22.641667
1861,21.796429
1862,10.330556
1863,6.396429
1864,8.2
1865,22.225
1866,23.75
1867,22.833333
1868,22.225
1869,12.238889
1870,23.041667
1871,23.75
1872,23.416667
1873,24.0
1874,23.416667
1875,23.041667
1876,22.225
1877,22.641667
1878,24.0
1879,23.041667
1880,23.75
1881,9.547222
1882,23.75
1883,22.641667
1884,22.641667
1885,23.75
1886,23.416667
1887,22.641667
1888,23.041667
1889,21.266667
1890,17.155556
1891,6.511111
1892,16.95
1893,6.838889
1894,23.041667
1895,23.041667
1896,22.380556
1897,23.416667
1898,11.018651
1899,22.391667
1900,23.75
1901,12.258333
1902,13.394444
1903,9.183333
1904,21.796429
1905,12.297222
1906,23.75
1907,17.352778
1908,6.802778
1909,23.75
1910,6.802778
