episode,reward
621,20.683333
622,21.046429
623,22.375
624,19.85
625,22.666667
626,22.058333
627,23.75
628,23.75
629,22.391667
630,20.891667
631,22.75
632,20.141667
633,6.147222
634,22.541667
635,21.141667
636,23.25
637,23.0
638,21.379762
639,23.041667
640,23.25
641,22.833333
642,20.766667
643,20.075
644,20.741667
645,21.308333
646,20.463095
647,20.6
648,21.016667
649,22.5
650,22.391667
651,22.041667
652,14.655556
653,20.296429
654,21.041667
655,19.463095
656,20.891667
657,23.083333
658,20.796429
659,23.75
660,22.333333
661,19.6
662,23.75
663,22.391667
664,19.896429
665,22.166667
666,18.338095
667,20.725
668,20.116667
669,22.791667
670,21.641667
671,19.680357
672,21.141667
673,22.141667
674,22.541667
675,16.713889
676,20.546429
677,22.583333
678,20.613889
679,13.005556
680,21.141667
681,22.916667
682,22.666667
683,21.975
684,15.946429
685,18.916667
686,20.625
687,22.391667
688,21.225
689,20.641667
690,21.35
691,19.891667
692,21.546429
693,22.0
694,20.425
695,22.75
696,22.25
697,22.291667
698,21.808333
699,22.166667
700,20.45119
701,21.458333
702,23.5
703,22.666667
704,17.546429
705,20.891667
706,21.408333
707,20.791667
708,22.541667
709,23.75
710,23.5
711,22.166667
712,22.791667
713,19.691667
714,20.533333
715,19.742857
716,20.00754
717,18.547222
718,22.791667
719,22.291667
720,20.5
721,21.296429
722,22.75
723,22.783333
724,22.141667
725,23.041667
726,23.0
727,21.016667
728,21.516667
729,20.391667
730,21.1
731,18.675
732,22.5
733,21.725
734,22.25
735,21.296429
736,21.546429
737,22.583333
738,19.891667
739,20.141667
740,22.083333
741,22.416667
742,21.583333
743,19.379762
744,21.416667
745,22.141667
746,20.975
747,21.296429
748,19.766667
749,21.85
750,23.5
751,20.908333
752,22.391667
753,21.891667
754,23.25
755,19.366667
756,21.725
757,23.5
758,19.225
759,20.316667
760,21.475
761,21.975
762,22.916667
763,21.666667
764,21.725
765,20.05
766,22.666667
767,21.991667
768,22.333333
769,21.1
770,21.683333
771,20.033333
772,22.416667
773,21.808333
774,22.291667
775,21.546429
776,21.213095
777,20.666667
778,21.891667
779,23.0
780,21.296429
781,22.391667
782,21.891667
783,20.766667
784,19.171429
785,21.391667
786,22.291667
787,21.916667
788,21.725
789,24.0
790,21.975
791,23.166667
792,22.5
793,19.879762
794,21.296429
795,22.333333
796,22.75
797,21.546429
798,23.041667
799,22.291667
800,20.588095
801,22.791667
802,20.725
803,23.25
804,23.5
805,20.796429
806,21.491667
807,23.75
808,23.0
809,21.991667
810,20.671429
811,22.583333
812,18.325
813,21.891667
814,21.975
815,22.916667
816,22.416667
817,22.416667
818,21.213095
819,10.461111
820,23.041667
821,22.583333
822,23.5
823,21.891667
824,19.433333
825,20.991667
826,23.166667
827,22.541667
828,21.458333
829,22.166667
830,23.5
831,24.0
832,19.746429
833,20.641667
834,22.225
835,20.891667
836,22.75
837,21.725
838,20.546429
839,21.463095
840,21.591667
841,22.333333
842,21.308333
843,23.041667
844,22.391667
845,21.975
846,21.391667
847,21.708333
848,22.25
849,22.666667
850,21.708333
851,23.25
852,22.377778
853,22.208333
854,22.291667
855,22.041667
856,21.958333
857,23.0
858,22.058333
859,23.166667
860,19.916667
861,20.85
862,21.741667
863,20.254762
864,21.975
865,20.808333
866,22.541667
867,22.583333
868,21.171429
869,20.691667
870,23.25
871,23.0
872,19.433333
873,22.75
874,22.391667
875,21.046429
876,23.75
877,23.041667
878,21.891667
879,22.791667
880,23.5
881,22.791667
882,21.891667
883,22.5
884,20.583333
885,19.35
886,20.775595
887,20.433333
888,22.791667
889,20.908333
890,21.158333
891,22.75
892,20.958333
893,19.896429
894,21.546429
895,21.791667
896,22.141667
897,21.366667
898,21.6
899,19.775595
900,22.141667
901,22.308333
902,21.391667
903,23.166667
904,20.266667
905,22.916667
906,22.916667
907,22.141667
908,20.546429
909,22.791667
910,23.5
911,22.208333
912,20.671429
913,22.25
914,23.166667
915,20.916667
916,21.796429
917,20.641667
918,23.416667
919,22.791667
920,23.75
921,23.5
922,23.5
923,12.283333
924,20.708333
925,21.475
926,18.504762
927,23.0
928,20.308333
929,21.075
930,23.5
931,23.75
932,20.35
933,23.416667
934,18.222619
935,23.25
936,21.891667
937,22.583333
938,22.666667
939,22.641667
940,21.225
941,22.791667
942,22.75
943,23.75
944,22.333333
945,20.725
946,23.166667
947,21.808333
948,23.75
949,22.708333
950,23.75
951,23.416667
952,22.225
953,22.791667
954,22.708333
955,22.458333
956,21.516667
957,21.391667
958,23.166667
959,22.458333
960,22.166667
961,24.0
962,23.25
963,22.5
964,22.375
965,20.558333
966,24.0
967,20.171429
968,22.916667
969,22.083333
970,21.046429
971,21.725
972,21.891667
973,22.641667
974,22.791667
975,20.629762
976,22.458333
977,22.016667
978,18.716667
979,23.75
980,22.541667
981,5.322222
982,21.516667
983,20.783333
984,22.291667
985,21.225
986,23.083333
987,20.975
988,20.766667
989,22.141667
990,19.475
991,20.225
992,22.416667
993,21.975
994,22.083333
995,21.725
996,21.796429
997,22.225
998,20.254762
999,21.088095
1000,20.541667
1001,22.25
1002,20.796429
1003,9.13254
1004,23.416667
1005,22.041667
1006,22.225
1007,22.791667
1008,21.125
1009,22.416667
1010,22.125
1011,22.391667
1012,20.908333
1013,22.225
1014,24.0
1015,22.269444
1016,21.158333
1017,21.916667
1018,23.5
1019,21.933333
1020,23.166667
1021,22.391667
1022,23.041667
1023,22.916667
1024,23.166667
1025,22.058333
1026,21.641667
1027,21.225
1028,21.183333
1029,22.25
1030,21.975
1031,22.541667
1032,20.046429
1033,22.458333
1034,21.891667
1035,22.058333
1036,22.266667
1037,24.0
1038,21.391667
1039,22.416667
1040,21.225
1041,22.666667
1042,20.466667
1043,21.016667
1044,23.5
1045,21.296429
1046,20.641667
1047,22.391667
1048,20.108929
1049,20.95
1050,22.791667
1051,21.35
1052,21.916667
1053,22.141667
1054,20.283333
1055,21.546429
1056,23.5
1057,22.833333
1058,22.791667
1059,22.916667
1060,20.625
1061,6.1
1062,22.641667
1063,24.0
1064,21.725
1065,21.725
1066,24.0
1067,21.546429
1068,21.391667
1069,22.291667
1070,20.558333
1071,20.046429
1072,24.0
1073,23.5
1074,20.725
1075,23.083333
1076,21.725
1077,22.666667
1078,23.25
1079,21.458333
1080,22.225
1081,21.725
1082,22.666667
1083,22.791667
1084,22.583333
1085,22.391667
1086,24.0
1087,22.291667
1088,21.796429
1089,23.75
1090,22.083333
1091,22.541667
1092,22.083333
1093,23.25
1094,22.125
1095,21.558333
1096,21.546429
1097,22.291667
1098,23.5
1099,24.0
1100,22.916667
1101,19.546429
1102,20.891667
1103,23.416667
1104,24.0
1105,23.75
1106,23.5
1107,22.016667
1108,21.125
1109,23.416667
1110,22.666667
1111,20.883333
1112,22.666667
1113,23.083333
1114,24.1
1115,23.041667
1116,19.358929
1117,22.166667
1118,22.416667
1119,20.021429
1120,21.546429
1121,23.75
1122,21.641667
1123,22.5
1124,23.75
1125,23.416667
1126,23.0
1127,21.088095
1128,23.041667
1129,22.266667
1130,22.916667
1131,21.141667
1132,20.95
1133,22.916667
1134,21.391667
1135,22.225
1136,23.0
1137,21.725
1138,23.25
1139,23.041667
1140,20.796429
1141,22.708333
1142,22.266667
1143,20.766667
1144,22.916667
1145,22.541667
1146,22.791667
1147,23.25
1148,22.666667
1149,23.75
1150,20.475
1151,22.641667
1152,22.541667
1153,22.308333
1154,21.908333
1155,20.475
1156,22.75
1157,22.75
1158,21.958333
1159,22.391667
1160,23.166667
1161,21.991667
1162,23.75
1163,23.041667
1164,22.791667
1165,21.333333
1166,23.75
1167,23.041667
1168,22.916667
1169,22.708333
1170,22.641667
1171,24.0
1172,17.102778
1173,22.791667
1174,21.6
1175,22.708333
1176,23.041667
1177,23.166667
1178,20.725
1179,23.75
1180,20.641667
1181,21.541667
1182,21.296429
1183,22.666667
1184,23.25
1185,21.641667
1186,22.391667
1187,21.641667
1188,23.041667
1189,20.075
1190,22.916667
1191,23.75
1192,23.041667
1193,23.25
1194,21.458333
1195,21.6
1196,21.546429
1197,23.75
1198,23.041667
1199,22.083333
1200,21.296429
1201,22.058333
1202,22.5
1203,24.0
1204,22.041667
1205,21.058333
1206,21.583333
1207,21.225
1208,22.641667
1209,22.391667
1210,22.641667
1211,21.725
1212,24.0
1213,20.379762
1214,21.725
1215,24.0
1216,20.463095
1217,21.141667
1218,23.041667
1219,22.391667
1220,21.296429
1221,23.75
1222,22.391667
1223,23.5
1224,23.166667
1225,22.141667
1226,22.916667
1227,22.791667
1228,22.75
1229,22.391667
1230,23.416667
1231,23.75
1232,21.796429
1233,13.072222
1234,20.3
1235,23.083333
1236,21.475
1237,20.725
1238,21.791667
1239,22.416667
1240,21.516667
1241,22.416667
1242,23.25
1243,23.416667
1244,20.838095
1245,22.791667
1246,23.5
1247,21.891667
1248,23.75
1249,22.416667
1250,23.5
1251,23.75
1252,21.85
1253,22.541667
1254,23.75
1255,23.166667
1256,22.391667
1257,22.291667
1258,22.708333
1259,21.641667
1260,21.796429
1261,23.166667
1262,21.796429
1263,22.225
1264,22.391667
1265,23.041667
1266,23.166667
1267,22.833333
1268,22.166667
1269,23.416667
1270,23.5
1271,21.808333
1272,20.963095
1273,22.641667
1274,22.641667
1275,23.5
1276,23.166667
1277,22.416667
1278,21.225
1279,21.975
1280,22.641667
1281,20.838095
1282,21.808333
1283,22.541667
1284,23.5
1285,22.391667
1286,21.791667
1287,22.541667
1288,22.833333
1289,23.5
1290,23.041667
1291,21.341667
1292,22.641667
1293,22.916667
1294,24.0
1295,21.641667
1296,22.291667
1297,22.058333
1298,21.475
1299,23.5
1300,22.641667
1301,22.141667
1302,24.0
1303,22.308333
1304,22.041667
1305,21.546429
1306,23.5
1307,23.166667
1308,22.541667
1309,21.891667
1310,21.808333
1311,21.575
1312,23.083333
1313,23.041667
1314,21.266667
1315,20.7
1316,23.166667
1317,23.416667
1318,22.083333
1319,20.708929
1320,22.225
1321,22.708333
1322,21.391667
1323,21.796429
1324,23.041667
1325,22.141667
1326,23.041667
1327,22.266667
1328,20.841667
1329,20.975
1330,21.891667
1331,21.916667
1332,21.421429
1333,22.916667
1334,22.141667
1335,20.891667
1336,22.266667
1337,24.0
1338,22.666667
1339,23.25
1340,23.416667
1341,21.808333
1342,21.1
1343,23.75
1344,21.975
1345,22.391667
1346,22.641667
1347,22.791667
1348,21.475
1349,22.791667
1350,23.5
1351,21.475
1352,22.791667
1353,21.725
1354,22.541667
1355,22.391667
1356,20.546429
1357,19.475
1358,24.0
1359,22.391667
1360,23.5
1361,22.541667
1362,23.25
1363,22.916667
1364,23.75
1365,23.0
1366,22.291667
1367,22.083333
1368,21.291667
1369,21.975
1370,21.641667
1371,23.416667
1372,22.225
1373,20.213095
1374,22.141667
1375,22.541667
1376,22.791667
1377,20.891667
1378,23.75
1379,23.5
1380,20.463095
1381,22.641667
1382,21.725
1383,20.116667
1384,22.666667
1385,21.791667
1386,21.975
1387,24.0
1388,22.541667
1389,22.916667
1390,22.916667
1391,18.829762
1392,22.791667
1393,23.166667
1394,21.975
1395,21.725
1396,22.016667
1397,19.713095
1398,23.041667
1399,22.666667
1400,22.141667
1401,20.879762
1402,20.891667
1403,23.041667
1404,24.0
1405,23.166667
1406,23.25
1407,21.766667
1408,21.475
1409,22.308333
1410,21.975
1411,22.458333
1412,21.296429
1413,22.666667
1414,22.791667
1415,22.541667
1416,22.141667
1417,22.141667
1418,22.041667
1419,21.266667
1420,21.641667
1421,23.166667
1422,23.75
1423,22.916667
1424,22.583333
1425,23.0
1426,24.0
1427,22.791667
1428,22.541667
1429,24.0
1430,20.891667
1431,23.041667
1432,22.916667
1433,20.366667
1434,22.641667
1435,22.416667
1436,23.0
1437,22.391667
1438,22.266667
1439,23.041667
1440,21.891667
1441,22.391667
1442,23.0
1443,23.75
1444,22.641667
1445,22.391667
1446,22.75
1447,23.75
1448,23.416667
1449,21.833333
1450,23.5
1451,23.5
1452,22.791667
1453,22.916667
1454,22.225
1455,22.791667
1456,23.416667
1457,22.266667
1458,22.225
1459,22.641667
1460,22.166667
1461,21.046429
1462,22.916667
1463,21.975
1464,21.796429
1465,22.058333
1466,22.916667
1467,22.791667
1468,23.25
1469,23.041667
1470,21.366667
1471,23.166667
1472,23.75
1473,22.916667
1474,23.75
1475,23.25
1476,21.171429
1477,22.791667
1478,21.85
1479,21.75
1480,21.546429
1481,22.641667
1482,22.225
1483,21.725
1484,21.641667
1485,20.275595
1486,22.241667
1487,23.041667
1488,23.5
1489,23.5
1490,21.808333
1491,23.416667
1492,21.891667
1493,23.5
1494,22.791667
1495,22.416667
1496,22.458333
1497,20.963095
1498,23.5
1499,23.416667
1500,22.291667
1501,22.916667
1502,23.041667
1503,22.308333
1504,20.783333
1505,23.5
1506,23.041667
1507,22.791667
1508,23.5
1509,23.041667
1510,23.416667
1511,23.75
1512,21.808333
1513,22.641667
1514,20.671429
1515,24.0
1516,22.291667
1517,22.458333
1518,21.425
1519,23.5
1520,20.975
1521,21.916667
1522,23.75
1523,21.725
1524,21.796429
1525,23.083333
1526,21.046429
1527,22.291667
1528,21.975
1529,22.666667
1530,22.791667
1531,22.916667
1532,22.916667
1533,23.041667
1534,22.833333
1535,21.6
1536,22.391667
1537,23.416667
1538,21.796429
1539,21.546429
1540,20.004762
1541,22.916667
1542,22.641667
1543,21.796429
1544,21.296429
1545,22.791667
1546,23.083333
1547,24.0
1548,22.391667
1549,23.041667
1550,23.416667
1551,22.225
1552,22.541667
1553,21.296429
1554,21.641667
1555,23.75
1556,22.266667
1557,23.25
1558,22.708333
1559,23.041667
1560,22.666667
1561,24.0
1562,22.541667
1563,24.0
1564,23.5
1565,22.641667
1566,23.75
1567,22.708333
1568,23.041667
1569,22.416667
1570,21.546429
1571,21.546429
1572,21.058333
1573,22.641667
1574,21.796429
1575,23.041667
1576,22.225
1577,21.058333
1578,21.171429
1579,22.641667
1580,22.416667
1581,21.975
1582,19.917262
1583,21.546429
1584,22.833333
1585,22.266667
1586,23.75
1587,22.641667
1588,23.75
1589,22.225
1590,21.463095
1591,22.916667
1592,22.291667
1593,23.75
1594,23.75
1595,24.0
1596,21.975
1597,20.796429
1598,22.641667
1599,23.041667
1600,22.541667
1601,22.225
1602,23.166667
1603,21.296429
1604,23.166667
1605,22.791667
1606,22.416667
1607,22.641667
1608,22.391667
1609,23.041667
1610,20.975
1611,21.796429
1612,23.166667
1613,23.041667
1614,22.916667
1615,23.416667
1616,23.083333
1617,22.541667
1618,22.225
1619,21.975
1620,21.546429
1621,23.416667
1622,23.416667
1623,24.0
1624,22.641667
1625,21.975
1626,23.083333
1627,22.391667
1628,21.85
1629,23.416667
1630,22.641667
1631,23.083333
1632,22.641667
1633,23.041667
1634,23.041667
1635,23.083333
1636,23.75
1637,23.166667
1638,22.541667
1639,22.391667
1640,21.546429
1641,22.391667
1642,22.291667
1643,21.975
1644,22.391667
1645,21.791667
1646,22.225
1647,23.75
1648,23.416667
1649,22.225
1650,21.891667
1651,23.75
1652,23.041667
1653,21.225
1654,21.796429
1655,21.391667
1656,22.916667
1657,22.541667
1658,22.791667
1659,22.225
1660,23.041667
1661,21.213095
1662,22.916667
1663,22.225
1664,22.791667
1665,23.041667
1666,21.975
1667,23.166667
1668,24.0
1669,21.891667
1670,21.975
1671,23.416667
1672,23.5
1673,22.016667
1674,23.041667
1675,20.841667
1676,22.541667
1677,21.171429
1678,22.641667
1679,19.891667
1680,21.225
1681,22.541667
1682,21.866667
1683,21.421429
1684,23.166667
1685,22.058333
1686,24.0
1687,22.641667
1688,23.75
1689,19.504762
1690,23.5
1691,23.041667
1692,23.166667
1693,21.546429
1694,21.991667
1695,22.641667
1696,22.641667
1697,22.641667
1698,22.391667
1699,23.416667
1700,21.796429
1701,22.583333
1702,23.75
1703,21.796429
1704,20.575
1705,24.0
1706,22.225
1707,23.75
1708,24.0
1709,22.641667
1710,23.416667
1711,23.416667
1712,23.75
1713,22.641667
1714,23.041667
1715,24.0
1716,21.975
1717,23.166667
1718,22.641667
1719,23.5
1720,22.291667
1721,5.686111
1722,22.916667
1723,23.166667
1724,22.641667
1725,23.083333
1726,23.25
1727,23.166667
1728,21.725
1729,23.416667
1730,23.5
1731,23.416667
1732,23.5
1733,22.791667
1734,22.791667
1735,22.141667
1736,23.5
1737,21.796429
1738,21.391667
1739,24.0
1740,23.041667
1741,21.975
1742,22.833333
1743,22.916667
1744,22.058333
1745,21.546429
1746,22.391667
1747,24.0
1748,22.541667
1749,23.75
1750,21.325
1751,23.75
1752,23.416667
1753,22.225
1754,24.0
1755,20.866667
1756,23.75
1757,22.916667
1758,22.833333
1759,22.583333
1760,23.083333
1761,23.041667
1762,22.641667
1763,22.225
1764,22.391667
1765,23.25
1766,23.416667
1767,22.641667
1768,23.416667
1769,22.391667
1770,21.641667
1771,21.296429
1772,21.975
1773,23.75
1774,23.416667
1775,23.25
1776,23.041667
1777,23.75
1778,20.733929
1779,21.891667
1780,22.225
1781,22.791667
1782,21.975
1783,22.641667
1784,23.416667
1785,23.75
1786,23.416667
1787,22.641667
1788,24.0
1789,21.891667
1790,23.25
1791,22.391667
1792,21.891667
1793,23.75
1794,22.791667
1795,23.25
1796,22.225
1797,21.546429
1798,22.791667
1799,22.416667
1800,22.641667
1801,23.041667
1802,22.666667
1803,23.041667
1804,22.25
1805,23.166667
1806,21.463095
1807,21.725
1808,23.041667
1809,22.058333
1810,23.041667
1811,23.041667
1812,22.225
1813,23.416667
1814,22.641667
1815,22.791667
1816,23.041667
1817,22.125
1818,23.041667
1819,21.975
1820,23.416667
1821,23.166667
1822,21.796429
1823,22.266667
1824,20.921429
1825,22.708333
1826,24.0
1827,21.6
1828,22.583333
1829,22.641667
1830,22.641667
1831,21.216667
1832,21.975
1833,23.166667
1834,22.641667
1835,24.0
1836,23.75
1837,22.666667
1838,23.083333
1839,23.166667
1840,22.641667
1841,22.641667
1842,22.791667
1843,22.641667
1844,21.546429
1845,23.166667
1846,22.333333
1847,23.166667
1848,21.6
1849,22.641667
1850,23.416667
1851,23.416667
1852,21.463095
1853,24.0
1854,21.796429
1855,23.416667
1856,21.516667
1857,22.058333
1858,21.796429
1859,23.416667
1860,23.75
1861,21.108929
1862,22.266667
1863,21.796429
1864,21.975
1865,23.041667
1866,22.225
1867,23.75
1868,24.0
1869,21.396429
1870,21.991667
1871,22.641667
1872,23.416667
1873,23.041667
1874,23.416667
1875,23.416667
1876,21.475
1877,23.416667
1878,22.141667
1879,22.641667
1880,22.641667
1881,23.416667
1882,23.041667
1883,23.75
1884,21.046429
1885,23.75
1886,22.225
1887,23.416667
1888,22.641667
1889,23.416667
1890,22.641667
1891,21.796429
1892,23.75
1893,23.416667
1894,22.791667
1895,23.041667
1896,23.041667
1897,22.708333
1898,22.791667
1899,24.0
1900,22.641667
1901,21.6
1902,24.0
1903,22.225
1904,23.041667
1905,22.641667
1906,23.416667
1907,21.796429
1908,21.796429
1909,24.0
1910,23.0
1911,22.791667
1912,23.75
1913,23.416667
1914,22.391667
1915,22.641667
1916,23.416667
1917,23.041667
1918,23.416667
1919,22.375
1920,24.0
1921,23.041667
1922,21.063095
1923,21.796429
1924,22.641667
1925,22.225
